Sales,Quantity,Discount,Profit,Outlet Type,City Type,Category of Goods,Region,State,Segment,Ship Mode,Sub-Category,Order Date,month,day_of_week,quarter,year,Outlet Type_enc,City Type_enc,Category of Goods_enc,Region_enc,State_enc,Segment_enc,Ship Mode_enc,Sub-Category_enc,anomaly,anomaly_flag
63000.0,20,0.37,15750.0,Large,Tier 1,Electronics,East,Maharashtra,Home Office,Same Day,Fans,2021-12-04,12,5,4,2021,0,0,1,0,3,2,1,3,-1,1
111000.0,37,0.4,27750.0,Small,Tier 2,Electronics,West,Gujarat,Corporate,Second Class,Fans,2022-01-23,1,6,1,2022,2,1,1,3,1,1,2,3,-1,1
65550.0,19,0.31,16387.5,Large,Village,Electronics,North,Delhi,Consumer,Standard Class,Coolers,2024-08-29,8,3,3,2024,0,2,1,1,0,0,3,2,-1,1
60800.0,19,0.36,15200.0,Large,Tier 1,Electronics,East,Delhi,Consumer,Standard Class,AC,2021-01-07,1,3,1,2021,0,0,1,0,0,0,3,0,-1,1
168000.0,42,0.2,42000.0,Small,Tier 1,Electronics,North,Punjab,Home Office,Second Class,Coolers,2023-03-27,3,0,1,2023,2,0,1,1,4,2,2,2,-1,1
68250.0,21,0.35,17062.5,Large,Tier 1,Electronics,East,Maharashtra,Home Office,Second Class,Coolers,2020-01-17,1,4,1,2020,0,0,1,0,3,2,2,2,-1,1
140000.0,35,0.2,35000.0,Large,Tier 1,Electronics,West,Maharashtra,Corporate,Standard Class,Fans,2021-03-03,3,2,1,2021,0,0,1,3,3,1,3,3,-1,1
64600.0,19,0.32,16150.0,Large,Tier 2,Electronics,South,Delhi,Home Office,Standard Class,AC,2024-12-16,12,0,4,2024,0,1,1,2,0,2,3,0,-1,1
150750.0,45,0.33,37687.5,Medium,Tier 2,Electronics,North,Punjab,Corporate,Same Day,AC,2021-08-04,8,2,3,2021,1,1,1,1,4,1,1,0,-1,1
183300.0,47,0.22,45825.0,Large,Tier 2,Electronics,South,Punjab,Consumer,First Class,Fans,2022-10-19,10,2,4,2022,0,1,1,2,4,0,0,3,-1,1
74400.0,24,0.38,18600.0,Medium,Village,Electronics,West,Punjab,Corporate,Second Class,Coolers,2020-12-03,12,3,4,2020,1,2,1,3,4,1,2,2,-1,1
63700.0,13,0.02,9555.0,Large,Tier 1,Electronics,North,Karnataka,Corporate,Standard Class,AC,2023-05-04,5,3,2,2023,0,0,1,1,2,1,3,0,-1,1
77000.0,20,0.23,19250.0,Medium,Tier 1,Electronics,North,Gujarat,Home Office,Second Class,Coolers,2023-01-06,1,4,1,2023,1,0,1,1,1,2,2,2,-1,1
78750.0,25,0.37,19687.5,Medium,Tier 1,Electronics,East,Karnataka,Home Office,Second Class,Fans,2020-10-10,10,5,4,2020,1,0,1,0,2,2,2,3,-1,1
132600.0,34,0.22,33150.0,Small,Village,Electronics,East,Maharashtra,Corporate,Second Class,Coolers,2023-12-05,12,1,4,2023,2,2,1,0,3,1,2,2,-1,1
128700.0,33,0.22,32175.0,Medium,Tier 1,Electronics,North,Delhi,Consumer,Second Class,AC,2021-10-30,10,5,4,2021,1,0,1,1,0,0,2,0,-1,1
130350.0,33,0.21,32587.5,Medium,Tier 1,Electronics,West,Gujarat,Corporate,First Class,Fans,2021-10-20,10,2,4,2021,1,0,1,3,1,1,0,3,-1,1
120000.0,30,0.2,30000.0,Medium,Tier 2,Electronics,West,Delhi,Consumer,Standard Class,Coolers,2022-11-04,11,4,4,2022,1,1,1,3,0,0,3,2,-1,1
68200.0,22,0.38,17050.0,Medium,Tier 1,Electronics,South,Punjab,Corporate,Second Class,Coolers,2021-12-07,12,1,4,2021,1,0,1,2,4,1,2,2,-1,1
103700.0,34,0.39,25925.0,Small,Village,Electronics,East,Gujarat,Consumer,First Class,Fans,2020-12-01,12,1,4,2020,2,2,1,0,1,0,0,3,-1,1
59400.0,12,0.01,8910.0,Large,Tier 1,Electronics,West,Karnataka,Corporate,Standard Class,Fans,2021-09-30,9,3,3,2021,0,0,1,3,2,1,3,3,-1,1
54900.0,18,0.39,13725.0,Large,Village,Electronics,North,Punjab,Corporate,Standard Class,Fans,2020-11-23,11,0,4,2020,0,2,1,1,4,1,3,3,-1,1
102300.0,33,0.38,25575.0,Medium,Tier 2,Electronics,North,Gujarat,Corporate,Second Class,Fans,2021-11-23,11,1,4,2021,1,1,1,1,1,1,2,3,-1,1
142200.0,36,0.21,35550.0,Small,Village,Electronics,South,Delhi,Consumer,Same Day,AC,2021-11-05,11,4,4,2021,2,2,1,2,0,0,1,0,-1,1
94550.0,31,0.39,23637.5,Large,Tier 2,Electronics,East,Punjab,Consumer,First Class,AC,2021-11-29,11,0,4,2021,0,1,1,0,4,0,0,0,-1,1
91500.0,30,0.39,22875.0,Large,Tier 1,Electronics,West,Karnataka,Consumer,Second Class,AC,2023-10-29,10,6,4,2023,0,0,1,3,2,0,2,0,-1,1
184800.0,48,0.23,46200.0,Large,Tier 1,Electronics,West,Punjab,Corporate,Standard Class,Coolers,2024-12-23,12,0,4,2024,0,0,1,3,4,1,3,2,-1,1
61000.0,20,0.39,15250.0,Small,Village,Electronics,East,Karnataka,Home Office,Same Day,Fans,2023-03-21,3,1,1,2023,2,2,1,0,2,2,1,3,-1,1
120000.0,30,0.2,30000.0,Small,Village,Electronics,West,Punjab,Home Office,Standard Class,Fans,2022-11-19,11,5,4,2022,2,2,1,3,4,2,3,3,-1,1
115900.0,38,0.39,28975.0,Small,Village,Electronics,North,Maharashtra,Corporate,Standard Class,Fans,2020-08-20,8,3,3,2020,2,2,1,1,3,1,3,3,-1,1
74750.0,23,0.35,18687.5,Large,Village,Electronics,South,Karnataka,Home Office,First Class,AC,2023-01-15,1,6,1,2023,0,2,1,2,2,2,0,0,-1,1
144000.0,45,0.36,36000.0,Medium,Tier 1,Electronics,North,Karnataka,Consumer,Standard Class,AC,2022-10-23,10,6,4,2022,1,0,1,1,2,0,3,0,-1,1
155800.0,41,0.24,38950.0,Large,Tier 2,Electronics,North,Punjab,Home Office,First Class,Coolers,2024-12-30,12,0,4,2024,0,1,1,1,4,2,0,2,-1,1
173800.0,44,0.21,43450.0,Large,Tier 2,Electronics,West,Delhi,Home Office,First Class,Fans,2023-08-16,8,2,3,2023,0,1,1,3,0,2,0,3,-1,1
147400.0,44,0.33,36850.0,Small,Village,Electronics,North,Gujarat,Consumer,First Class,Coolers,2023-03-01,3,2,1,2023,2,2,1,1,1,0,0,2,-1,1
105400.0,34,0.38,26350.0,Large,Village,Electronics,East,Karnataka,Corporate,First Class,Fans,2023-03-09,3,3,1,2023,0,2,1,0,2,1,0,3,-1,1
44160.0,46,0.2,11040.0,Medium,Tier 2,Clothing,East,Karnataka,Corporate,Same Day,Shirts,2023-10-31,10,1,4,2023,1,1,0,0,2,1,1,9,-1,1
120000.0,40,0.4,30000.0,Small,Village,Electronics,South,Maharashtra,Home Office,First Class,Coolers,2023-01-23,1,0,1,2023,2,2,1,2,3,2,0,2,-1,1
159750.0,45,0.29,39937.5,Medium,Village,Electronics,West,Delhi,Home Office,Standard Class,Fans,2020-10-10,10,5,4,2020,1,2,1,3,0,2,3,3,-1,1
165000.0,44,0.25,41250.0,Medium,Tier 2,Electronics,North,Maharashtra,Home Office,First Class,Coolers,2023-08-26,8,5,3,2023,1,1,1,1,3,2,0,2,-1,1
160600.0,44,0.27,40150.0,Small,Tier 1,Electronics,East,Karnataka,Corporate,Standard Class,AC,2022-08-30,8,1,3,2022,2,0,1,0,2,1,3,0,-1,1
161250.0,43,0.25,40312.5,Large,Village,Electronics,West,Gujarat,Home Office,Standard Class,Coolers,2021-03-10,3,2,1,2021,0,2,1,3,1,2,3,2,-1,1
126400.0,32,0.21,31600.0,Medium,Tier 2,Electronics,South,Gujarat,Corporate,Standard Class,Coolers,2021-11-27,11,5,4,2021,1,1,1,2,1,1,3,2,-1,1
120000.0,30,0.2,30000.0,Medium,Tier 2,Electronics,South,Maharashtra,Corporate,First Class,Coolers,2020-12-12,12,5,4,2020,1,1,1,2,3,1,0,2,-1,1
70150.0,23,0.39,17537.5,Large,Village,Electronics,West,Delhi,Consumer,Standard Class,Fans,2021-01-26,1,1,1,2021,0,2,1,3,0,0,3,3,-1,1
128000.0,32,0.2,32000.0,Large,Village,Electronics,West,Maharashtra,Corporate,Standard Class,AC,2022-01-16,1,6,1,2022,0,2,1,3,3,1,3,0,-1,1
146200.0,43,0.32,36550.0,Large,Tier 1,Electronics,South,Punjab,Corporate,Standard Class,AC,2020-01-25,1,5,1,2020,0,0,1,2,4,1,3,0,-1,1
122000.0,40,0.39,30500.0,Large,Tier 1,Electronics,West,Delhi,Home Office,Second Class,AC,2021-11-27,11,5,4,2021,0,0,1,3,0,2,2,0,-1,1
171550.0,47,0.27,42887.5,Small,Tier 1,Electronics,North,Delhi,Home Office,Standard Class,Coolers,2020-03-09,3,0,1,2020,2,0,1,1,0,2,3,2,-1,1
165900.0,42,0.21,41475.0,Medium,Village,Electronics,South,Maharashtra,Home Office,Second Class,Coolers,2023-01-04,1,2,1,2023,1,2,1,2,3,2,2,2,-1,1
100650.0,33,0.39,25162.5,Large,Tier 2,Electronics,South,Karnataka,Home Office,First Class,AC,2023-08-28,8,0,3,2023,0,1,1,2,2,2,0,0,-1,1
114700.0,37,0.38,28675.0,Medium,Tier 2,Electronics,West,Delhi,Consumer,First Class,Coolers,2024-01-10,1,2,1,2024,1,1,1,3,0,0,0,2,-1,1
98750.0,25,0.21,24687.5,Medium,Tier 1,Electronics,East,Punjab,Consumer,Same Day,AC,2020-10-17,10,5,4,2020,1,0,1,0,4,0,1,0,-1,1
158000.0,40,0.21,39500.0,Large,Tier 2,Electronics,West,Gujarat,Consumer,First Class,AC,2020-11-07,11,5,4,2020,0,1,1,3,1,0,0,0,-1,1
75600.0,24,0.37,18900.0,Medium,Tier 1,Electronics,East,Delhi,Home Office,Second Class,AC,2020-12-31,12,3,4,2020,1,0,1,0,0,2,2,0,-1,1
162000.0,45,0.28,40500.0,Small,Tier 2,Electronics,North,Karnataka,Consumer,Same Day,Coolers,2023-10-07,10,5,4,2023,2,1,1,1,2,0,1,2,-1,1
116550.0,37,0.37,29137.5,Large,Tier 1,Electronics,South,Gujarat,Consumer,Standard Class,Fans,2021-12-03,12,4,4,2021,0,0,1,2,1,0,3,3,-1,1
96000.0,24,0.2,24000.0,Large,Tier 2,Electronics,West,Karnataka,Home Office,Second Class,Coolers,2022-10-03,10,0,4,2022,0,1,1,3,2,2,2,2,-1,1
152100.0,39,0.22,38025.0,Small,Tier 1,Electronics,East,Punjab,Home Office,Standard Class,AC,2023-01-19,1,3,1,2023,2,0,1,0,4,2,3,0,-1,1
145200.0,44,0.34,36300.0,Large,Tier 1,Electronics,South,Punjab,Consumer,Standard Class,AC,2024-01-29,1,0,1,2024,0,0,1,2,4,0,3,0,-1,1
130200.0,42,0.38,32550.0,Large,Tier 1,Electronics,North,Delhi,Corporate,Standard Class,Coolers,2022-08-06,8,5,3,2022,0,0,1,1,0,1,3,2,-1,1
152650.0,43,0.29,38162.5,Medium,Village,Electronics,West,Gujarat,Home Office,Second Class,AC,2022-08-08,8,0,3,2022,1,2,1,3,1,2,2,0,-1,1
154800.0,43,0.28,38700.0,Medium,Tier 1,Electronics,North,Karnataka,Home Office,Same Day,Fans,2024-08-15,8,3,3,2024,1,0,1,1,2,2,1,3,-1,1
113400.0,36,0.37,28350.0,Small,Village,Electronics,West,Delhi,Home Office,Second Class,AC,2022-03-31,3,3,1,2022,2,2,1,3,0,2,2,0,-1,1
99200.0,32,0.38,24800.0,Large,Village,Electronics,South,Maharashtra,Corporate,Standard Class,Fans,2021-11-26,11,4,4,2021,0,2,1,2,3,1,3,3,-1,1
64050.0,21,0.39,16012.5,Medium,Tier 2,Electronics,North,Gujarat,Consumer,First Class,Coolers,2023-12-22,12,4,4,2023,1,1,1,1,1,0,0,2,-1,1
158000.0,40,0.21,39500.0,Small,Village,Electronics,East,Maharashtra,Home Office,Second Class,AC,2024-10-23,10,2,4,2024,2,2,1,0,3,2,2,0,-1,1
148000.0,37,0.2,37000.0,Medium,Village,Electronics,East,Karnataka,Home Office,First Class,Coolers,2020-08-08,8,5,3,2020,1,2,1,0,2,2,0,2,-1,1
43992.0,47,0.22,10998.0,Large,Tier 1,Clothing,West,Gujarat,Corporate,Same Day,Jeans,2020-12-29,12,1,4,2020,0,0,0,3,1,1,1,5,-1,1
136400.0,44,0.38,34100.0,Medium,Village,Electronics,East,Gujarat,Consumer,Second Class,Coolers,2020-01-22,1,2,1,2020,1,2,1,0,1,0,2,2,-1,1
75600.0,24,0.37,18900.0,Medium,Village,Electronics,South,Punjab,Consumer,First Class,Fans,2021-10-07,10,3,4,2021,1,2,1,2,4,0,0,3,-1,1
128100.0,42,0.39,32025.0,Medium,Tier 2,Electronics,North,Karnataka,Consumer,Second Class,Coolers,2020-03-07,3,5,1,2020,1,1,1,1,2,0,2,2,-1,1
70150.0,23,0.39,17537.5,Small,Village,Electronics,East,Maharashtra,Corporate,First Class,AC,2022-11-25,11,4,4,2022,2,2,1,0,3,1,0,0,-1,1
149500.0,46,0.35,37375.0,Small,Village,Electronics,South,Gujarat,Corporate,First Class,AC,2023-03-07,3,1,1,2023,2,2,1,2,1,1,0,0,-1,1
68000.0,20,0.32,17000.0,Medium,Tier 1,Electronics,West,Maharashtra,Consumer,Same Day,AC,2024-08-13,8,1,3,2024,1,0,1,3,3,0,1,0,-1,1
152750.0,47,0.35,38187.5,Small,Tier 1,Electronics,West,Maharashtra,Consumer,Standard Class,AC,2022-03-24,3,3,1,2022,2,0,1,3,3,0,3,0,-1,1
108500.0,35,0.38,27125.0,Small,Village,Electronics,East,Maharashtra,Corporate,Same Day,Coolers,2023-03-02,3,3,1,2023,2,2,1,0,3,1,1,2,-1,1
108000.0,27,0.2,27000.0,Small,Tier 1,Electronics,West,Maharashtra,Corporate,Same Day,Coolers,2023-12-16,12,5,4,2023,2,0,1,3,3,1,1,2,-1,1
59400.0,12,0.01,8910.0,Large,Village,Electronics,South,Karnataka,Corporate,Second Class,Fans,2021-05-26,5,2,2,2021,0,2,1,2,2,1,2,3,-1,1
137250.0,45,0.39,34312.5,Small,Tier 2,Electronics,West,Karnataka,Consumer,First Class,AC,2021-01-15,1,4,1,2021,2,1,1,3,2,0,0,0,-1,1
171600.0,44,0.22,42900.0,Small,Tier 2,Electronics,South,Delhi,Home Office,First Class,Fans,2024-01-09,1,1,1,2024,2,1,1,2,0,2,0,3,-1,1
66600.0,18,0.26,16650.0,Small,Village,Electronics,North,Maharashtra,Consumer,Standard Class,Coolers,2020-12-07,12,0,4,2020,2,2,1,1,3,0,3,2,-1,1
68200.0,22,0.38,17050.0,Large,Tier 1,Electronics,West,Delhi,Corporate,Standard Class,Coolers,2024-03-27,3,2,1,2024,0,0,1,3,0,1,3,2,-1,1
132000.0,33,0.2,33000.0,Small,Tier 2,Electronics,North,Karnataka,Consumer,Same Day,Fans,2024-01-04,1,3,1,2024,2,1,1,1,2,0,1,3,-1,1
74100.0,19,0.22,18525.0,Large,Tier 2,Electronics,West,Delhi,Consumer,Same Day,Fans,2021-12-22,12,2,4,2021,0,1,1,3,0,0,1,3,-1,1
87000.0,29,0.4,21750.0,Large,Village,Electronics,South,Karnataka,Consumer,Second Class,AC,2020-08-08,8,5,3,2020,0,2,1,2,2,0,2,0,-1,1
155800.0,41,0.24,38950.0,Small,Tier 1,Electronics,East,Delhi,Corporate,Second Class,Coolers,2023-12-14,12,3,4,2023,2,0,1,0,0,1,2,2,-1,1
70350.0,21,0.33,17587.5,Medium,Tier 2,Electronics,West,Karnataka,Home Office,Same Day,Coolers,2023-03-26,3,6,1,2023,1,1,1,3,2,2,1,2,-1,1
154050.0,39,0.21,38512.5,Medium,Tier 2,Electronics,South,Delhi,Home Office,First Class,Fans,2024-01-09,1,1,1,2024,1,1,1,2,0,2,0,3,-1,1
46080.0,48,0.2,11520.0,Medium,Tier 2,Clothing,South,Delhi,Corporate,First Class,Shirts,2021-01-12,1,1,1,2021,1,1,0,2,0,1,0,9,-1,1
161950.0,41,0.21,40487.5,Medium,Tier 2,Electronics,East,Karnataka,Consumer,Standard Class,Coolers,2022-10-05,10,2,4,2022,1,1,1,0,2,0,3,2,-1,1
152000.0,40,0.24,38000.0,Small,Tier 2,Electronics,West,Gujarat,Home Office,First Class,Fans,2024-12-02,12,0,4,2024,2,1,1,3,1,2,0,3,-1,1
132600.0,34,0.22,33150.0,Medium,Tier 2,Electronics,South,Karnataka,Home Office,Same Day,Fans,2021-12-26,12,6,4,2021,1,1,1,2,2,2,1,3,-1,1
151200.0,42,0.28,37800.0,Medium,Tier 2,Electronics,North,Karnataka,Corporate,Standard Class,Fans,2022-08-31,8,2,3,2022,1,1,1,1,2,1,3,3,-1,1
137600.0,43,0.36,34400.0,Small,Tier 2,Electronics,East,Punjab,Corporate,First Class,Fans,2020-10-15,10,3,4,2020,2,1,1,0,4,1,0,3,-1,1
133300.0,43,0.38,33325.0,Large,Tier 2,Electronics,North,Punjab,Home Office,First Class,Fans,2020-03-08,3,6,1,2020,0,1,1,1,4,2,0,3,-1,1
59400.0,12,0.01,8910.0,Small,Tier 1,Electronics,South,Punjab,Consumer,Second Class,Fans,2023-04-28,4,4,2,2023,2,0,1,2,4,0,2,3,-1,1
161950.0,41,0.21,40487.5,Large,Village,Electronics,East,Karnataka,Consumer,Standard Class,Coolers,2020-08-28,8,4,3,2020,0,2,1,0,2,0,3,2,-1,1
159600.0,42,0.24,39900.0,Small,Tier 1,Electronics,South,Maharashtra,Home Office,Second Class,AC,2020-08-23,8,6,3,2020,2,0,1,2,3,2,2,0,-1,1
159600.0,42,0.24,39900.0,Large,Tier 1,Electronics,West,Maharashtra,Consumer,Same Day,Fans,2022-10-01,10,5,4,2022,0,0,1,3,3,0,1,3,-1,1
63700.0,13,0.02,9555.0,Large,Tier 2,Electronics,East,Maharashtra,Corporate,First Class,Fans,2021-02-12,2,4,1,2021,0,1,1,0,3,1,0,3,-1,1
81900.0,21,0.22,20475.0,Large,Village,Electronics,East,Maharashtra,Home Office,Standard Class,Coolers,2020-01-18,1,5,1,2020,0,2,1,0,3,2,3,2,-1,1
64350.0,13,0.01,9652.5,Medium,Tier 2,Electronics,East,Gujarat,Home Office,Same Day,Fans,2023-07-06,7,3,3,2023,1,1,1,0,1,2,1,3,-1,1
144050.0,43,0.33,36012.5,Large,Tier 1,Electronics,North,Karnataka,Home Office,First Class,Coolers,2020-08-31,8,0,3,2020,0,0,1,1,2,2,0,2,-1,1
146150.0,37,0.21,36537.5,Large,Village,Electronics,North,Delhi,Corporate,Same Day,AC,2023-12-06,12,2,4,2023,0,2,1,1,0,1,1,0,-1,1
77500.0,25,0.38,19375.0,Large,Village,Electronics,West,Maharashtra,Corporate,First Class,AC,2022-01-03,1,0,1,2022,0,2,1,3,3,1,0,0,-1,1
86900.0,22,0.21,21725.0,Medium,Tier 2,Electronics,East,Delhi,Consumer,Same Day,Fans,2022-08-17,8,2,3,2022,1,1,1,0,0,0,1,3,-1,1
132600.0,34,0.22,33150.0,Small,Village,Electronics,North,Punjab,Consumer,Standard Class,AC,2023-01-20,1,4,1,2023,2,2,1,1,4,0,3,0,-1,1
163800.0,42,0.22,40950.0,Small,Tier 1,Electronics,East,Karnataka,Consumer,Same Day,AC,2024-01-24,1,2,1,2024,2,0,1,0,2,0,1,0,-1,1
152100.0,39,0.22,38025.0,Small,Tier 1,Electronics,North,Punjab,Corporate,Same Day,Coolers,2021-08-16,8,0,3,2021,2,0,1,1,4,1,1,2,-1,1
150100.0,38,0.21,37525.0,Large,Tier 1,Electronics,East,Maharashtra,Home Office,First Class,AC,2022-10-19,10,2,4,2022,0,0,1,0,3,2,0,0,-1,1
109800.0,36,0.39,27450.0,Large,Village,Electronics,West,Delhi,Corporate,First Class,Fans,2024-03-01,3,4,1,2024,0,2,1,3,0,1,0,3,-1,1
135450.0,43,0.37,33862.5,Small,Tier 1,Electronics,East,Delhi,Consumer,First Class,Coolers,2022-10-01,10,5,4,2022,2,0,1,0,0,0,0,2,-1,1
144050.0,43,0.33,36012.5,Medium,Tier 2,Electronics,West,Maharashtra,Home Office,Same Day,Coolers,2021-10-19,10,1,4,2021,1,1,1,3,3,2,1,2,-1,1
150150.0,39,0.23,37537.5,Small,Tier 1,Electronics,West,Punjab,Home Office,Second Class,Coolers,2020-08-17,8,0,3,2020,2,0,1,3,4,2,2,2,-1,1
165900.0,42,0.21,41475.0,Small,Tier 2,Electronics,West,Delhi,Home Office,Second Class,Coolers,2024-12-01,12,6,4,2024,2,1,1,3,0,2,2,2,-1,1
150100.0,38,0.21,37525.0,Medium,Village,Electronics,East,Delhi,Consumer,Standard Class,AC,2024-11-08,11,4,4,2024,1,2,1,0,0,0,3,0,-1,1
158400.0,44,0.28,39600.0,Medium,Tier 1,Electronics,South,Delhi,Home Office,First Class,AC,2024-01-22,1,0,1,2024,1,0,1,2,0,2,0,0,-1,1
70400.0,22,0.36,17600.0,Large,Tier 1,Electronics,North,Punjab,Corporate,Second Class,AC,2024-11-29,11,4,4,2024,0,0,1,1,4,1,2,0,-1,1
165000.0,44,0.25,41250.0,Small,Tier 1,Electronics,North,Karnataka,Home Office,First Class,Fans,2020-10-09,10,4,4,2020,2,0,1,1,2,2,0,3,-1,1
160600.0,44,0.27,40150.0,Medium,Tier 2,Electronics,East,Karnataka,Home Office,Standard Class,AC,2022-10-17,10,0,4,2022,1,1,1,0,2,2,3,0,-1,1
65000.0,13,0.0,9750.0,Medium,Tier 1,Electronics,East,Gujarat,Home Office,Same Day,Fans,2021-05-28,5,4,2,2021,1,0,1,0,1,2,1,3,-1,1
168000.0,42,0.2,42000.0,Medium,Village,Electronics,West,Gujarat,Home Office,Standard Class,Fans,2024-01-18,1,3,1,2024,1,2,1,3,1,2,3,3,-1,1
108000.0,27,0.2,27000.0,Medium,Tier 1,Electronics,South,Delhi,Home Office,Standard Class,AC,2023-12-05,12,1,4,2023,1,0,1,2,0,2,3,0,-1,1
77500.0,25,0.38,19375.0,Small,Village,Electronics,North,Karnataka,Consumer,Same Day,Fans,2022-08-18,8,3,3,2022,2,2,1,1,2,0,1,3,-1,1
74400.0,24,0.38,18600.0,Medium,Tier 2,Electronics,East,Karnataka,Corporate,Second Class,AC,2020-10-03,10,5,4,2020,1,1,1,0,2,1,2,0,-1,1
96000.0,32,0.4,24000.0,Small,Tier 1,Electronics,South,Maharashtra,Consumer,Standard Class,Fans,2022-01-09,1,6,1,2022,2,0,1,2,3,0,3,3,-1,1
65100.0,21,0.38,16275.0,Large,Tier 2,Electronics,West,Karnataka,Consumer,Second Class,Fans,2020-08-15,8,5,3,2020,0,1,1,3,2,0,2,3,-1,1
167900.0,46,0.27,41975.0,Large,Village,Electronics,East,Delhi,Consumer,Same Day,AC,2020-12-01,12,1,4,2020,0,2,1,0,0,0,1,0,-1,1
161950.0,41,0.21,40487.5,Small,Tier 1,Electronics,West,Gujarat,Corporate,First Class,Coolers,2022-12-04,12,6,4,2022,2,0,1,3,1,1,0,2,-1,1
134400.0,42,0.36,33600.0,Medium,Village,Electronics,East,Punjab,Home Office,Second Class,AC,2022-11-16,11,2,4,2022,1,2,1,0,4,2,2,0,-1,1
73200.0,24,0.39,18300.0,Small,Tier 2,Electronics,East,Punjab,Home Office,Standard Class,Fans,2020-12-31,12,3,4,2020,2,1,1,0,4,2,3,3,-1,1
143350.0,47,0.39,35837.5,Small,Tier 2,Electronics,East,Karnataka,Corporate,Same Day,Coolers,2020-10-17,10,5,4,2020,2,1,1,0,2,1,1,2,-1,1
66500.0,19,0.3,16625.0,Large,Tier 1,Electronics,South,Gujarat,Corporate,Standard Class,Fans,2020-03-06,3,4,1,2020,0,0,1,2,1,1,3,3,-1,1
44160.0,46,0.2,11040.0,Medium,Tier 2,Clothing,South,Delhi,Consumer,Same Day,Jeans,2020-11-12,11,3,4,2020,1,1,0,2,0,0,1,5,-1,1
113400.0,36,0.37,28350.0,Medium,Village,Electronics,South,Karnataka,Home Office,Standard Class,AC,2023-11-25,11,5,4,2023,1,2,1,2,2,2,3,0,-1,1
75600.0,24,0.37,18900.0,Small,Tier 1,Electronics,West,Gujarat,Corporate,First Class,Coolers,2021-01-16,1,5,1,2021,2,0,1,3,1,1,0,2,-1,1
74100.0,19,0.22,18525.0,Small,Tier 1,Electronics,South,Delhi,Corporate,Same Day,Coolers,2020-10-30,10,4,4,2020,2,0,1,2,0,1,1,2,-1,1
148200.0,38,0.22,37050.0,Small,Village,Electronics,East,Gujarat,Corporate,Standard Class,Coolers,2023-11-03,11,4,4,2023,2,2,1,0,1,1,3,2,-1,1
108000.0,27,0.2,27000.0,Medium,Village,Electronics,West,Delhi,Corporate,First Class,Fans,2021-08-08,8,6,3,2021,1,2,1,3,0,1,0,3,-1,1
107100.0,34,0.37,26775.0,Small,Tier 2,Electronics,North,Punjab,Corporate,Second Class,AC,2020-12-23,12,2,4,2020,2,1,1,1,4,1,2,0,-1,1
156000.0,40,0.22,39000.0,Medium,Tier 1,Electronics,East,Karnataka,Home Office,Second Class,Coolers,2024-03-18,3,0,1,2024,1,0,1,0,2,2,2,2,-1,1
128000.0,32,0.2,32000.0,Medium,Tier 2,Electronics,South,Punjab,Home Office,Second Class,Fans,2020-08-09,8,6,3,2020,1,1,1,2,4,2,2,3,-1,1
104000.0,26,0.2,26000.0,Medium,Village,Electronics,East,Gujarat,Home Office,First Class,Fans,2022-11-19,11,5,4,2022,1,2,1,0,1,2,0,3,-1,1
112000.0,28,0.2,28000.0,Large,Village,Electronics,West,Punjab,Corporate,Standard Class,Coolers,2024-01-06,1,5,1,2024,0,2,1,3,4,1,3,2,-1,1
132300.0,42,0.37,33075.0,Medium,Tier 2,Electronics,North,Delhi,Home Office,First Class,Coolers,2020-12-16,12,2,4,2020,1,1,1,1,0,2,0,2,-1,1
144050.0,43,0.33,36012.5,Medium,Village,Electronics,East,Gujarat,Corporate,Standard Class,Fans,2023-08-28,8,0,3,2023,1,2,1,0,1,1,3,3,-1,1
128000.0,32,0.2,32000.0,Large,Tier 2,Electronics,West,Maharashtra,Home Office,Same Day,Fans,2021-11-27,11,5,4,2021,0,1,1,3,3,2,1,3,-1,1
161250.0,43,0.25,40312.5,Large,Tier 1,Electronics,North,Punjab,Consumer,Second Class,AC,2021-03-26,3,4,1,2021,0,0,1,1,4,0,2,0,-1,1
64350.0,13,0.01,9652.5,Medium,Village,Electronics,West,Punjab,Consumer,First Class,AC,2022-09-04,9,6,3,2022,1,2,1,3,4,0,0,0,-1,1
71300.0,23,0.38,17825.0,Small,Tier 1,Electronics,North,Karnataka,Home Office,Same Day,AC,2023-08-20,8,6,3,2023,2,0,1,1,2,2,1,0,-1,1
63050.0,13,0.03,9457.5,Small,Tier 2,Electronics,West,Maharashtra,Home Office,Same Day,Coolers,2022-05-21,5,5,2,2022,2,1,1,3,3,2,1,2,-1,1
77500.0,25,0.38,19375.0,Large,Tier 2,Electronics,North,Punjab,Corporate,Standard Class,Fans,2021-03-10,3,2,1,2021,0,1,1,1,4,1,3,3,-1,1
135000.0,45,0.4,33750.0,Small,Tier 2,Electronics,East,Gujarat,Corporate,Standard Class,AC,2020-03-29,3,6,1,2020,2,1,1,0,1,1,3,0,-1,1
57000.0,19,0.4,14250.0,Large,Tier 2,Electronics,West,Delhi,Corporate,First Class,AC,2021-03-31,3,2,1,2021,0,1,1,3,0,1,0,0,-1,1
167700.0,43,0.22,41925.0,Large,Tier 2,Electronics,North,Gujarat,Corporate,Same Day,AC,2022-11-12,11,5,4,2022,0,1,1,1,1,1,1,0,-1,1
